symbol,strategy,date,year,imm_ret,imm_r,imm_bars,imm_exit,imm_risk,waited,trigger,zone,chain_ret,chain_r,reentries,wait_bars,w_risk,w_ret,w_r,w_bars,w_exit,wflat_ret,wflat_r
PNB,S3,2025-09-15,2025,21.000000000000004,3.0,83,target,7.000000000000001,True,A_cross_then_IB,M10,-0.5858179592550509,-0.0880825609675936,0.0,13.0,6.650782547870955,-0.5858179592550509,-0.0880825609675936,10.0,ema10,-7.000000000000009,-1.0000000000000013
PNB,S3,2025-09-16,2025,3.456282932928467,0.4937547047040664,119,timeout,7.000000000000001,True,A_cross_then_IB,M10,-0.5858179592550509,-0.0880825609675936,0.0,12.0,6.650782547870955,-0.5858179592550509,-0.0880825609675936,10.0,ema10,-7.000000000000009,-1.0000000000000013
PNB,S3,2025-09-24,2025,21.000000000000004,3.0,77,target,7.000000000000001,True,A_cross_then_IB,M10,-0.5858179592550509,-0.0880825609675936,0.0,6.0,6.650782547870955,-0.5858179592550509,-0.0880825609675936,10.0,ema10,-7.000000000000009,-1.0000000000000013
PNB,S3,2025-09-25,2025,21.000000000000032,3.0,75,target,7.000000000000001,True,A_cross_then_IB,M10,-0.5858179592550509,-0.0880825609675936,0.0,5.0,6.650782547870955,-0.5858179592550509,-0.0880825609675936,10.0,ema10,-7.000000000000009,-1.0000000000000013
PNB,S3,2025-09-26,2025,21.000000000000004,3.0,74,target,7.000000000000001,True,A_cross_then_IB,M10,-0.5858179592550509,-0.0880825609675936,0.0,4.0,6.650782547870955,-0.5858179592550509,-0.0880825609675936,10.0,ema10,-7.000000000000009,-1.0000000000000013
PNB,S3,2025-09-29,2025,-4.936630328813253,-0.7052329041161778,119,timeout,7.000000000000001,True,A_cross_then_IB,M10,-0.5858179592550509,-0.0880825609675936,0.0,3.0,6.650782547870955,-0.5858179592550509,-0.0880825609675936,10.0,ema10,-7.000000000000009,-1.0000000000000013
PNB,S3,2025-10-08,2025,-7.000000000000004,-1.0,112,stop,7.000000000000001,True,B_IB_at_M10,M10,1.4576231832964646,-0.4149575305572816,1.0,6.0,1.5283351993799026,-1.5283351993799026,-1.0,1.0,stop,-7.0000000000000036,-1.0000000000000004
PNB,S3,2025-10-17,2025,-7.000000000000009,-1.0,100,stop,7.000000000000001,True,A_cross_then_IB,M10,2.985958382676367,0.5850424694427184,0.0,3.0,5.103831838944339,2.985958382676367,0.5850424694427184,21.0,ema10,-7.0000000000000036,-1.0000000000000004
PNB,S3,2025-11-24,2025,-7.000000000000002,-1.0,71,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2025-12-03,2025,-7.000000000000006,-1.0,69,stop,7.000000000000001,True,B_IB_at_M10,M10,2.0270831602558754,0.5657052768246297,0.0,16.0,3.5832848716457666,2.0270831602558754,0.5657052768246297,9.0,ema10,-7.000000000000011,-1.0000000000000016
PNB,S3,2025-12-04,2025,-7.000000000000001,-1.0,63,stop,7.000000000000001,True,B_IB_at_M10,M10,2.0270831602558754,0.5657052768246297,0.0,15.0,3.5832848716457666,2.0270831602558754,0.5657052768246297,9.0,ema10,-7.000000000000011,-1.0000000000000016
PNB,S3,2025-12-05,2025,-7.0000000000000036,-1.0,72,stop,7.000000000000001,True,B_IB_at_M10,M10,2.0270831602558754,0.5657052768246297,0.0,14.0,3.5832848716457666,2.0270831602558754,0.5657052768246297,9.0,ema10,-7.000000000000011,-1.0000000000000016
PNB,S3,2025-12-08,2025,-7.000000000000006,-1.0,66,stop,7.000000000000001,True,B_IB_at_M10,M10,2.0270831602558754,0.5657052768246297,0.0,13.0,3.5832848716457666,2.0270831602558754,0.5657052768246297,9.0,ema10,-7.000000000000011,-1.0000000000000016
PNB,S3,2025-12-09,2025,-7.000000000000001,-1.0,65,stop,7.000000000000001,True,B_IB_at_M10,M10,2.0270831602558754,0.5657052768246297,0.0,12.0,3.5832848716457666,2.0270831602558754,0.5657052768246297,9.0,ema10,-7.000000000000011,-1.0000000000000016
PNB,S3,2025-12-10,2025,-7.000000000000001,-1.0,64,stop,7.000000000000001,True,B_IB_at_M10,M10,2.0270831602558754,0.5657052768246297,0.0,11.0,3.5832848716457666,2.0270831602558754,0.5657052768246297,9.0,ema10,-7.000000000000011,-1.0000000000000016
PNB,S3,2025-12-11,2025,-7.0000000000000036,-1.0,63,stop,7.000000000000001,True,B_IB_at_M10,M10,2.0270831602558754,0.5657052768246297,0.0,10.0,3.5832848716457666,2.0270831602558754,0.5657052768246297,9.0,ema10,-7.000000000000011,-1.0000000000000016
PNB,S3,2025-12-12,2025,-7.000000000000004,-1.0,62,stop,7.000000000000001,True,B_IB_at_M10,M10,2.0270831602558754,0.5657052768246297,0.0,9.0,3.5832848716457666,2.0270831602558754,0.5657052768246297,9.0,ema10,-7.000000000000011,-1.0000000000000016
PNB,S3,2025-12-15,2025,-7.000000000000009,-1.0,61,stop,7.000000000000001,True,B_IB_at_M10,M10,2.0270831602558754,0.5657052768246297,0.0,8.0,3.5832848716457666,2.0270831602558754,0.5657052768246297,9.0,ema10,-7.000000000000011,-1.0000000000000016
PNB,S3,2025-12-16,2025,-7.000000000000011,-1.0,60,stop,7.000000000000001,True,B_IB_at_M10,M10,2.0270831602558754,0.5657052768246297,0.0,7.0,3.5832848716457666,2.0270831602558754,0.5657052768246297,9.0,ema10,-7.000000000000011,-1.0000000000000016
PNB,S3,2025-12-17,2025,-7.000000000000006,-1.0,59,stop,7.000000000000001,True,B_IB_at_M10,M10,2.0270831602558754,0.5657052768246297,0.0,6.0,3.5832848716457666,2.0270831602558754,0.5657052768246297,9.0,ema10,-7.000000000000011,-1.0000000000000016
PNB,S3,2025-12-18,2025,-7.0000000000000115,-1.0,58,stop,7.000000000000001,True,B_IB_at_M10,M10,2.0270831602558754,0.5657052768246297,0.0,5.0,3.5832848716457666,2.0270831602558754,0.5657052768246297,9.0,ema10,-7.000000000000011,-1.0000000000000016
PNB,S3,2025-12-19,2025,-7.000000000000008,-1.0,52,stop,7.000000000000001,True,B_IB_at_M10,M10,2.0270831602558754,0.5657052768246297,0.0,4.0,3.5832848716457666,2.0270831602558754,0.5657052768246297,9.0,ema10,-7.000000000000011,-1.0000000000000016
PNB,S3,2025-12-22,2025,-7.000000000000006,-1.0,51,stop,7.000000000000001,True,B_IB_at_M10,M10,2.0270831602558754,0.5657052768246297,0.0,3.0,3.5832848716457666,2.0270831602558754,0.5657052768246297,9.0,ema10,-7.000000000000011,-1.0000000000000016
PNB,S3,2025-12-23,2025,-7.000000000000004,-1.0,50,stop,7.000000000000001,True,B_IB_at_M10,M10,2.0270831602558754,0.5657052768246297,0.0,2.0,3.5832848716457666,2.0270831602558754,0.5657052768246297,9.0,ema10,-7.000000000000011,-1.0000000000000016
PNB,S3,2025-12-24,2025,-7.000000000000011,-1.0,49,stop,7.000000000000001,True,B_IB_at_M10,M10,2.0270831602558754,0.5657052768246297,0.0,1.0,3.5832848716457666,2.0270831602558754,0.5657052768246297,9.0,ema10,-7.000000000000011,-1.0000000000000016
PNB,S3,2025-12-26,2025,-7.000000000000008,-1.0,48,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2025-12-29,2025,-7.000000000000008,-1.0,47,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2025-12-30,2025,-7.000000000000009,-1.0,46,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2025-12-31,2025,-7.000000000000008,-1.0,45,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2026-01-01,2026,-7.0000000000000036,-1.0,44,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2026-01-08,2026,-7.000000000000006,-1.0,39,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2026-01-09,2026,-7.000000000000002,-1.0,38,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2026-01-12,2026,-7.000000000000006,-1.0,37,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2026-01-13,2026,-7.000000000000008,-1.0,6,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2026-01-20,2026,-7.000000000000011,-1.0,32,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2026-01-21,2026,-7.000000000000002,-1.0,31,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2026-01-22,2026,-7.000000000000011,-1.0,30,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2026-01-23,2026,-7.000000000000009,-1.0,29,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2026-01-27,2026,-7.000000000000002,-1.0,28,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2026-01-28,2026,-7.000000000000011,-1.0,27,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2026-01-29,2026,-7.000000000000001,-1.0,26,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2026-01-30,2026,-7.000000000000004,-1.0,25,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2026-02-01,2026,-7.000000000000009,-1.0,24,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2026-02-02,2026,-7.000000000000006,-1.0,23,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2026-02-03,2026,-7.000000000000002,-1.0,22,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2026-02-04,2026,-7.000000000000011,-1.0,21,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2026-02-05,2026,-7.000000000000004,-1.0,20,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2026-02-06,2026,-7.000000000000011,-1.0,19,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2026-02-09,2026,-7.000000000000004,-1.0,18,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2026-02-10,2026,-7.0000000000000036,-1.0,17,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2026-02-11,2026,-7.000000000000004,-1.0,16,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2026-02-12,2026,-7.000000000000008,-1.0,20,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2026-02-13,2026,-7.000000000000008,-1.0,14,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2026-02-16,2026,-7.000000000000006,-1.0,13,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2026-02-17,2026,-7.000000000000004,-1.0,11,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2026-02-19,2026,-7.000000000000006,-1.0,7,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2026-03-02,2026,-7.000000000000004,-1.0,3,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2026-03-04,2026,-7.000000000000002,-1.0,2,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2026-03-05,2026,-7.000000000000006,-1.0,6,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2026-03-06,2026,-7.0000000000000036,-1.0,10,stop,7.000000000000001,False,,,,,,,,,,,,,
PNB,S3,2026-07-27,2026,5.033587102552611,0.7190838717932289,37,timeout,7.000000000000001,True,A_cross_then_IB,None,-2.2033898305084696,-0.4845322400298163,0.0,14.0,4.547457627118644,-2.2033898305084696,-0.4845322400298163,9.0,ema10,-0.6186440677966135,-0.08837772397094477
PNB,S3,2026-07-28,2026,5.572560316888727,0.7960800452698169,36,timeout,7.000000000000001,True,A_cross_then_IB,None,-2.2033898305084696,-0.4845322400298163,0.0,13.0,4.547457627118644,-2.2033898305084696,-0.4845322400298163,9.0,ema10,-0.6186440677966135,-0.08837772397094477
PNB,S3,2026-07-30,2026,4.045781208410968,0.5779687440587093,34,timeout,7.000000000000001,True,A_cross_then_IB,None,-2.2033898305084696,-0.4845322400298163,0.0,11.0,4.547457627118644,-2.2033898305084696,-0.4845322400298163,9.0,ema10,-0.6186440677966135,-0.08837772397094477
PNB,S3,2026-07-31,2026,3.778761061946899,0.5398230088495563,33,timeout,7.000000000000001,True,A_cross_then_IB,None,-2.2033898305084696,-0.4845322400298163,0.0,10.0,4.547457627118644,-2.2033898305084696,-0.4845322400298163,9.0,ema10,-0.6186440677966135,-0.08837772397094477
PNB,S3,2026-08-10,2026,2.8413575374901296,0.40590821964144697,27,timeout,7.000000000000001,True,A_cross_then_IB,None,-2.2033898305084696,-0.4845322400298163,0.0,4.0,4.547457627118644,-2.2033898305084696,-0.4845322400298163,9.0,ema10,-0.6186440677966135,-0.08837772397094477
PNB,S3,2026-08-11,2026,-1.4372163388804906,-0.2053166198400699,26,timeout,7.000000000000001,True,A_cross_then_IB,None,-2.2033898305084696,-0.4845322400298163,0.0,3.0,4.547457627118644,-2.2033898305084696,-0.4845322400298163,9.0,ema10,-0.6186440677966135,-0.08837772397094477
PNB,S3,2026-08-24,2026,1.1558699215043466,0.16512427450062073,17,timeout,7.000000000000001,True,B_IB_at_M10,M10,-1.1139674378748905,-0.5714285714285687,0.0,2.0,1.9494430162810674,-1.1139674378748905,-0.5714285714285687,1.0,ema10,0.488431876606678,0.06977598237238256
PNB,S3,2026-08-25,2026,0.488431876606678,0.06977598237238247,16,timeout,7.000000000000001,True,B_IB_at_M10,M10,-1.1139674378748905,-0.5714285714285687,0.0,1.0,1.9494430162810674,-1.1139674378748905,-0.5714285714285687,1.0,ema10,0.488431876606678,0.06977598237238256
PNB,S3,2026-08-26,2026,1.6204506065857802,0.2314929437979685,15,timeout,7.000000000000001,True,B_IB_at_M10,M10,0.40239726027397166,0.13624768089053813,0.0,14.0,2.9534246575342378,0.40239726027397166,0.13624768089053813,2.0,timeout,0.40239726027397166,0.05748532289628166
PNB,S3,2026-08-27,2026,1.6204506065857802,0.2314929437979685,14,timeout,7.000000000000001,True,B_IB_at_M10,M10,0.40239726027397166,0.13624768089053813,0.0,13.0,2.9534246575342378,0.40239726027397166,0.13624768089053813,2.0,timeout,0.40239726027397166,0.05748532289628166
PNB,S3,2026-08-28,2026,2.661297382473949,0.3801853403534207,13,timeout,7.000000000000001,True,B_IB_at_M10,M10,0.40239726027397166,0.13624768089053813,0.0,12.0,2.9534246575342378,0.40239726027397166,0.13624768089053813,2.0,timeout,0.40239726027397166,0.05748532289628166
PNB,S3,2026-08-31,2026,1.7792049991320926,0.25417214273315575,12,timeout,7.000000000000001,True,B_IB_at_M10,M10,0.40239726027397166,0.13624768089053813,0.0,11.0,2.9534246575342378,0.40239726027397166,0.13624768089053813,2.0,timeout,0.40239726027397166,0.05748532289628166
PNB,S3,2026-09-01,2026,0.23076923076922737,0.032967032967032434,11,timeout,7.000000000000001,True,B_IB_at_M10,M10,0.40239726027397166,0.13624768089053813,0.0,10.0,2.9534246575342378,0.40239726027397166,0.13624768089053813,2.0,timeout,0.40239726027397166,0.05748532289628166
PNB,S3,2026-09-02,2026,0.8167125171939502,0.11667321674199276,10,timeout,7.000000000000001,True,B_IB_at_M10,M10,0.40239726027397166,0.13624768089053813,0.0,9.0,2.9534246575342378,0.40239726027397166,0.13624768089053813,2.0,timeout,0.40239726027397166,0.05748532289628166
PNB,S3,2026-09-03,2026,0.23076923076922737,0.032967032967032434,9,timeout,7.000000000000001,True,B_IB_at_M10,M10,0.40239726027397166,0.13624768089053813,0.0,8.0,2.9534246575342378,0.40239726027397166,0.13624768089053813,2.0,timeout,0.40239726027397166,0.05748532289628166
PNB,S3,2026-09-04,2026,1.4446366782006936,0.20637666831438445,8,timeout,7.000000000000001,True,B_IB_at_M10,M10,0.40239726027397166,0.13624768089053813,0.0,7.0,2.9534246575342378,0.40239726027397166,0.13624768089053813,2.0,timeout,0.40239726027397166,0.05748532289628166
PNB,S3,2026-09-07,2026,1.094827586206893,0.15640394088669893,7,timeout,7.000000000000001,True,B_IB_at_M10,M10,0.40239726027397166,0.13624768089053813,0.0,6.0,2.9534246575342378,0.40239726027397166,0.13624768089053813,2.0,timeout,0.40239726027397166,0.05748532289628166
PNB,S3,2026-09-08,2026,1.4358619496583311,0.2051231356654757,6,timeout,7.000000000000001,True,B_IB_at_M10,M10,0.40239726027397166,0.13624768089053813,0.0,5.0,2.9534246575342378,0.40239726027397166,0.13624768089053813,2.0,timeout,0.40239726027397166,0.05748532289628166
PNB,S3,2026-09-09,2026,0.3594351732991029,0.051347881899871814,5,timeout,7.000000000000001,True,B_IB_at_M10,M10,0.40239726027397166,0.13624768089053813,0.0,4.0,2.9534246575342378,0.40239726027397166,0.13624768089053813,2.0,timeout,0.40239726027397166,0.05748532289628166
PNB,S3,2026-09-10,2026,0.44539614561027496,0.06362802080146775,4,timeout,7.000000000000001,True,B_IB_at_M10,M10,0.40239726027397166,0.13624768089053813,0.0,3.0,2.9534246575342378,0.40239726027397166,0.13624768089053813,2.0,timeout,0.40239726027397166,0.05748532289628166
PNB,S3,2026-09-11,2026,2.2406277244986863,0.32008967492838336,3,timeout,7.000000000000001,True,B_IB_at_M10,M10,0.40239726027397166,0.13624768089053813,0.0,2.0,2.9534246575342378,0.40239726027397166,0.13624768089053813,2.0,timeout,0.40239726027397166,0.05748532289628166
PNB,S3,2026-09-15,2026,0.40239726027397166,0.057485322896281645,2,timeout,7.000000000000001,True,B_IB_at_M10,M10,0.40239726027397166,0.13624768089053813,0.0,1.0,2.9534246575342378,0.40239726027397166,0.13624768089053813,2.0,timeout,0.40239726027397166,0.05748532289628166
PNB,S5,2026-04-06,2026,12.134251290877796,1.733464470125396,113,timeout,7.000000000000001,True,B_IB_at_M10,M10,-2.186512118018963,-0.8682462471886574,0.0,14.0,2.5183087460484757,-2.186512118018963,-0.8682462471886574,1.0,ema10,-7.000000000000009,-1.000000000000001
POLYCAB,S1,2026-06-01,2026,-6.999999999999999,-1.0,32,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S1,2026-06-02,2026,-7.000000000000011,-1.0,31,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S1,2026-06-03,2026,-7.0000000000000036,-1.0,24,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S1,2026-06-04,2026,-7.0000000000000036,-1.0,23,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S1,2026-06-05,2026,-7.000000000000016,-1.0,28,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S1,2026-06-08,2026,-7.000000000000011,-1.0,27,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S1,2026-06-09,2026,-7.000000000000004,-1.0,26,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S1,2026-06-10,2026,-7.000000000000009,-1.0,60,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S1,2026-06-11,2026,-7.000000000000006,-1.0,24,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S1,2026-06-12,2026,-7.000000000000001,-1.0,23,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S1,2026-06-15,2026,-7.000000000000006,-1.0,22,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S1,2026-06-16,2026,-7.000000000000014,-1.0,14,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S1,2026-06-24,2026,-7.000000000000001,-1.0,15,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S1,2026-06-25,2026,-7.000000000000006,-1.0,8,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S1,2026-07-01,2026,-7.000000000000008,-1.0,11,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S1,2026-07-02,2026,-7.000000000000004,-1.0,10,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S1,2026-07-03,2026,-7.000000000000011,-1.0,9,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S1,2026-07-06,2026,-6.9999999999999964,-1.0,41,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S1,2026-07-07,2026,-7.000000000000011,-1.0,42,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S1,2026-07-14,2026,-7.000000000000002,-1.0,37,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S1,2026-07-15,2026,-7.0000000000000115,-1.0,36,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S1,2026-08-03,2026,-6.9999999999999964,-1.0,23,stop,7.000000000000001,True,B_IB_at_M10,M10,-3.320524161200895,-1.4982262514781237,1.0,5.0,1.6210512129380148,-1.6210512129380148,-1.0,1.0,stop,-7.000000000000001,-0.9999999999999998
POLYCAB,S1,2026-08-04,2026,-7.000000000000001,-1.0,22,stop,7.000000000000001,True,B_IB_at_M10,M10,-3.320524161200895,-1.4982262514781237,1.0,4.0,1.6210512129380148,-1.6210512129380148,-1.0,1.0,stop,-7.000000000000001,-0.9999999999999998
POLYCAB,S1,2026-08-05,2026,-7.0000000000000115,-1.0,21,stop,7.000000000000001,True,B_IB_at_M10,M10,-3.320524161200895,-1.4982262514781237,1.0,3.0,1.6210512129380148,-1.6210512129380148,-1.0,1.0,stop,-7.000000000000001,-0.9999999999999998
POLYCAB,S1,2026-08-06,2026,-7.000000000000002,-1.0,20,stop,7.000000000000001,True,B_IB_at_M10,M10,-3.320524161200895,-1.4982262514781237,1.0,2.0,1.6210512129380148,-1.6210512129380148,-1.0,1.0,stop,-7.000000000000001,-0.9999999999999998
POLYCAB,S1,2026-08-07,2026,-7.000000000000001,-1.0,19,stop,7.000000000000001,True,B_IB_at_M10,M10,-3.320524161200895,-1.4982262514781237,1.0,1.0,1.6210512129380148,-1.6210512129380148,-1.0,1.0,stop,-7.000000000000001,-0.9999999999999998
POLYCAB,S1,2026-08-10,2026,-7.000000000000001,-1.0,18,stop,7.000000000000001,True,B_IB_at_M10,M10,-1.6994729482628805,-0.49822625147812377,0.0,3.0,3.4110465741637084,-1.6994729482628805,-0.49822625147812377,3.0,ema10,-7.000000000000009,-1.0000000000000013
POLYCAB,S1,2026-08-11,2026,-7.000000000000014,-1.0,17,stop,7.000000000000001,True,B_IB_at_M10,M10,-1.6994729482628805,-0.49822625147812377,0.0,2.0,3.4110465741637084,-1.6994729482628805,-0.49822625147812377,3.0,ema10,-7.000000000000009,-1.0000000000000013
POLYCAB,S1,2026-08-12,2026,-7.000000000000009,-1.0,16,stop,7.000000000000001,True,B_IB_at_M10,M10,-1.6994729482628805,-0.49822625147812377,0.0,1.0,3.4110465741637084,-1.6994729482628805,-0.49822625147812377,3.0,ema10,-7.000000000000009,-1.0000000000000013
POLYCAB,S1,2026-08-13,2026,-7.0000000000000115,-1.0,15,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S1,2026-08-14,2026,-7.000000000000016,-1.0,14,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S1,2026-08-17,2026,-7.000000000000014,-1.0,13,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S1,2026-08-18,2026,-7.0000000000000115,-1.0,12,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S1,2026-08-19,2026,-7.000000000000001,-1.0,11,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S1,2026-08-20,2026,-7.000000000000009,-1.0,10,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S1,2026-08-21,2026,-7.000000000000008,-1.0,9,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S1,2026-08-24,2026,-7.000000000000006,-1.0,8,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S1,2026-08-25,2026,-7.000000000000008,-1.0,7,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S1,2026-08-26,2026,-7.000000000000008,-1.0,6,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S1,2026-08-27,2026,-6.999999999999998,-1.0,5,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S1,2026-08-28,2026,-7.000000000000016,-1.0,2,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S1,2026-08-31,2026,-7.000000000000014,-1.0,3,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S3,2025-01-17,2025,-7.000000000000004,-1.0,2,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S3,2025-01-20,2025,-7.000000000000004,-1.0,1,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S3,2025-06-12,2025,21.00000000000001,3.0,57,target,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S3,2025-06-13,2025,21.000000000000036,3.0,64,target,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S3,2025-06-17,2025,21.000000000000025,3.0,54,target,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S3,2025-06-20,2025,21.000000000000014,3.0,63,target,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S3,2025-08-01,2025,0.12284124575475107,0.01754874939353584,119,timeout,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S3,2025-08-08,2025,11.061783203847577,1.5802547434067948,119,timeout,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S3,2025-08-11,2025,12.148159035790403,1.7354512908271973,119,timeout,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S3,2025-08-12,2025,8.189778926213034,1.1699684180304317,119,timeout,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S3,2025-09-26,2025,-7.000000000000001,-1.0,79,stop,7.000000000000001,True,B_IB_at_M10,M10,-1.9570374275171325,-0.3543941292285666,0.0,7.0,5.522206114918287,-1.9570374275171325,-0.3543941292285666,7.0,ema10,-7.000000000000011,-1.0000000000000013
POLYCAB,S3,2025-09-29,2025,-7.000000000000006,-1.0,78,stop,7.000000000000001,True,B_IB_at_M10,M10,-1.9570374275171325,-0.3543941292285666,0.0,6.0,5.522206114918287,-1.9570374275171325,-0.3543941292285666,7.0,ema10,-7.000000000000011,-1.0000000000000013
POLYCAB,S3,2025-09-30,2025,-7.000000000000009,-1.0,75,stop,7.000000000000001,True,B_IB_at_M10,M10,-1.9570374275171325,-0.3543941292285666,0.0,5.0,5.522206114918287,-1.9570374275171325,-0.3543941292285666,7.0,ema10,-7.000000000000011,-1.0000000000000013
POLYCAB,S3,2025-10-01,2025,-7.0000000000000036,-1.0,74,stop,7.000000000000001,True,B_IB_at_M10,M10,-1.9570374275171325,-0.3543941292285666,0.0,4.0,5.522206114918287,-1.9570374275171325,-0.3543941292285666,7.0,ema10,-7.000000000000011,-1.0000000000000013
POLYCAB,S3,2025-10-03,2025,-7.000000000000001,-1.0,43,stop,7.000000000000001,True,B_IB_at_M10,M10,-1.9570374275171325,-0.3543941292285666,0.0,3.0,5.522206114918287,-1.9570374275171325,-0.3543941292285666,7.0,ema10,-7.000000000000011,-1.0000000000000013
POLYCAB,S3,2025-10-17,2025,-7.000000000000006,-1.0,33,stop,7.000000000000001,True,A_cross_then_IB,M10,-0.0731528895391368,-0.017449376977926527,0.0,3.0,4.192292345547652,-0.0731528895391368,-0.017449376977926527,1.0,ema10,-7.000000000000001,-1.0
POLYCAB,S3,2025-10-21,2025,-7.000000000000001,-1.0,32,stop,7.000000000000001,True,B_IB_at_M10,M10,-0.0731528895391368,-0.017449376977926527,0.0,1.0,4.192292345547652,-0.0731528895391368,-0.017449376977926527,1.0,ema10,-7.000000000000001,-1.0
POLYCAB,S3,2025-10-23,2025,-7.000000000000011,-1.0,31,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S3,2025-10-24,2025,-7.000000000000009,-1.0,29,stop,7.000000000000001,False,,,,,,,,,,,,,
POLYCAB,S3,2025-10-28,2025,-7.000000000000008,-1.0,26,stop,7.000000000000001,False,,,,,,,,,,,,,
